time	best_bid	best_ask
1025.645	15.08	15.09
1025.747	15.08	15.09
1025.846	15.08	15.09
1026.246	15.08	15.09
1026.345	15.08	15.09
1026.446	15.08	15.09
1026.547	15.08	15.09
1026.846	15.08	15.09
1026.946	15.08	15.09
1027.046	15.08	15.09
1027.146	15.08	15.09
1027.246	15.08	15.09
1027.846	15.08	15.09
1028.047	15.08	15.09
1028.147	15.08	15.09
1028.546	15.08	15.09
1028.649	15.08	15.09
1028.75	15.08	15.09
1028.85	15.08	15.09
1028.949	15.08	15.09
1029.05	15.08	15.09
1029.149	15.08	15.09
1029.248	15.08	15.09
1029.447	15.08	15.09
1029.549	15.08	15.09
1029.748	15.08	15.09
1029.948	15.08	15.09
1030.047	15.08	15.09
1030.248	15.08	15.09
1030.648	15.08	15.09
1030.849	15.08	15.09
1031.148	15.08	15.09
1031.248	15.08	15.09
1031.449	15.08	15.09
1031.549	15.08	15.09
1031.75	15.08	15.09
1031.85	15.08	15.09
1031.949	15.08	15.09
1032.048	15.08	15.09
1032.149	15.08	15.09
1032.249	15.08	15.09
1032.35	15.08	15.09
1032.549	15.08	15.09
1032.748	15.08	15.09
1032.848	15.08	15.09
1032.95	15.08	15.09
1033.75	15.08	15.09
1034.15	15.08	15.09
1034.251	15.08	15.09
1034.95	15.08	15.09
1035.251	15.08	15.09
1035.352	15.08	15.09
1035.551	15.08	15.09
1035.651	15.08	15.09
1035.851	15.08	15.09
1035.95	15.08	15.09
1036.251	15.08	15.09
1036.35	15.08	15.09
1036.451	15.08	15.09
1036.551	15.08	15.09
1036.651	15.08	15.09
1036.75	15.08	15.09
1036.953	15.08	15.09
1037.054	15.08	15.09
1037.154	15.08	15.09
1037.253	15.08	15.09
1037.852	15.08	15.09
1038.252	15.08	15.09
1038.353	15.08	15.09
1038.452	15.08	15.09
1038.552	15.08	15.09
1038.655	15.08	15.09
1038.753	15.08	15.09
1038.854	15.08	15.09
1039.055	15.08	15.09
1039.155	15.08	15.09
1039.254	15.08	15.09
1039.552	15.08	15.09
1039.655	15.08	15.09
1039.754	15.08	15.09
1039.853	15.08	15.09
1040.054	15.08	15.09
1040.154	15.08	15.09
1040.253	15.08	15.09
1040.354	15.08	15.09
1041.154	15.08	15.09
1041.554	15.08	15.09
1041.754	15.08	15.09
1041.855	15.08	15.09
1042.455	15.08	15.09
1042.554	15.08	15.09
1042.658	15.08	15.09
1042.757	15.08	15.09
1042.856	15.08	15.09
1043.055	15.08	15.09
1043.155	15.08	15.09
1044.257	15.08	15.09
1044.357	15.08	15.09
1045.456	15.08	15.09
1045.755	15.08	15.09
1045.856	15.08	15.09
1045.957	15.08	15.09
1046.056	15.08	15.09
1046.858	15.08	15.09
1046.957	15.08	15.09
1047.056	15.08	15.09
1047.158	15.08	15.09
1047.258	15.08	15.09
1047.758	15.08	15.09
1048.258	15.08	15.09
1048.658	15.08	15.09
1049.259	15.08	15.09
1049.66	15.08	15.09
1050.159	15.08	15.09
1050.358	15.08	15.09
1050.559	15.08	15.09
1051.059	15.08	15.09
1051.16	15.08	15.09
1051.26	15.08	15.09
1051.36	15.08	15.09
1051.459	15.08	15.09
1051.56	15.08	15.09
1051.759	15.08	15.09
1051.859	15.08	15.09
1052.059	15.08	15.09
1052.561	15.08	15.09
1053.06	15.08	15.09
1053.161	15.08	15.09
1053.261	15.08	15.09
1053.46	15.08	15.09
1053.561	15.08	15.09
1053.661	15.08	15.09
1053.761	15.08	15.09
1053.861	15.08	15.09
1053.96	15.08	15.09
1054.06	15.08	15.09
1054.162	15.08	15.09
1054.26	15.08	15.09
1054.362	15.08	15.09
1054.461	15.08	15.09
1054.56	15.08	15.09
1054.662	15.08	15.09
1054.762	15.08	15.09
1055.162	15.08	15.09
1055.962	15.08	15.09
1056.063	15.08	15.09
1056.164	15.08	15.09
1056.262	15.08	15.09
1056.565	15.08	15.09
1056.665	15.08	15.09
1056.763	15.08	15.09
1056.862	15.08	15.09
1057.062	15.08	15.09
1057.562	15.08	15.09
1058.463	15.08	15.09
1058.663	15.08	15.09
1058.863	15.08	15.09
1059.064	15.08	15.09
1060.165	15.08	15.09
1060.665	15.08	15.09
1060.764	15.08	15.09
1061.265	15.08	15.09
1061.666	15.08	15.09
1062.565	15.08	15.09
1062.666	15.08	15.09
1062.766	15.08	15.09
1063.066	15.08	15.09
1063.866	15.08	15.09
1063.97	15.09	15.1
1064.07	15.09	15.1
1064.169	15.09	15.1
1064.269	15.09	15.1
1064.368	15.09	15.1
1064.469	15.09	15.1
1064.568	15.09	15.1
1064.667	15.09	15.1
1064.869	15.09	15.1
1064.968	15.09	15.1
1065.067	15.09	15.1
1065.868	15.09	15.1
1066.068	15.09	15.1
1066.169	15.09	15.1
1066.267	15.09	15.1
1067.269	15.09	15.1
1067.468	15.09	15.1
1067.569	15.09	15.1
1067.668	15.09	15.1
1068.168	15.09	15.1
1068.268	15.09	15.1
1068.368	15.09	15.1
1068.468	15.09	15.1
1068.969	15.09	15.1
1069.068	15.09	15.1
1069.169	15.09	15.1
1069.769	15.09	15.1
1070.07	15.09	15.1
1070.77	15.09	15.1
1070.87	15.09	15.1
1071.171	15.09	15.1
1071.271	15.09	15.1
1071.37	15.09	15.1
1072.07	15.09	15.1
1072.37	15.09	15.1
1072.47	15.09	15.1
1072.571	15.09	15.1
1072.871	15.09	15.1
1073.372	15.09	15.1
1073.572	15.09	15.1
1073.672	15.09	15.1
1074.273	15.09	15.1
1074.971	15.09	15.1
1075.773	15.09	15.1
1075.973	15.09	15.1
1076.872	15.09	15.1
1076.973	15.09	15.1
1077.074	15.09	15.1
1077.174	15.09	15.1
1077.274	15.09	15.1
1077.374	15.09	15.1
1078.975	15.09	15.1
1079.076	15.09	15.1
1079.175	15.09	15.1
1079.375	15.09	15.1
1079.575	15.09	15.1
1079.677	15.09	15.1
1080.176	15.09	15.1
1080.575	15.09	15.1
1080.774	15.09	15.1
1080.976	15.09	15.1
1081.175	15.09	15.1
1081.476	15.09	15.1
1081.576	15.09	15.1
1081.676	15.09	15.1
1081.877	15.09	15.1
1083.577	15.09	15.1
1083.677	15.09	15.1
1083.778	15.09	15.1
1084.278	15.09	15.1
1084.376	15.09	15.1
1084.48	15.09	15.1
1084.579	15.09	15.1
1084.679	15.09	15.1
1084.78	15.09	15.1
1084.88	15.09	15.1
1084.979	15.09	15.1
1085.178	15.09	15.1
1085.278	15.09	15.1
1085.578	15.09	15.1
1085.678	15.09	15.1
1085.777	15.09	15.1
1085.878	15.09	15.1
1085.979	15.09	15.1
1086.079	15.09	15.1
1086.182	15.09	15.1
1086.278	15.09	15.1
1086.379	15.09	15.1
1086.579	15.09	15.1
1086.779	15.09	15.1
1086.879	15.09	15.1
1087.179	15.09	15.1
1087.48	15.09	15.1
1087.578	15.09	15.1
1087.68	15.09	15.1
1088.079	15.09	15.1
1088.178	15.09	15.1
1088.478	15.09	15.1
1088.58	15.09	15.1
1088.679	15.09	15.1
1088.781	15.09	15.1
1088.98	15.09	15.1
1089.08	15.09	15.1
1089.18	15.09	15.1
1089.579	15.09	15.1
1089.981	15.09	15.1
1090.581	15.09	15.1
1090.881	15.09	15.1
1091.08	15.09	15.1
1091.28	15.09	15.1
1091.682	15.09	15.1
1092.481	15.09	15.1
1092.683	15.09	15.1
1092.781	15.09	15.1
1092.882	15.09	15.1
1093.181	15.09	15.1
1093.282	15.09	15.1
1093.382	15.09	15.1
1093.582	15.09	15.1
1093.683	15.09	15.1
1093.983	15.09	15.1
1094.282	15.09	15.1
1094.483	15.09	15.1
1094.582	15.09	15.1
1094.882	15.09	15.1
1095.083	15.09	15.1
1095.582	15.09	15.1
1095.882	15.09	15.1
1095.983	15.09	15.1
1096.485	15.09	15.1
1097.185	15.09	15.1
1097.383	15.09	15.1
1097.488	15.09	15.1
1098.086	15.09	15.1
1098.189	15.09	15.1
1098.286	15.09	15.1
1098.386	15.09	15.1
1098.485	15.09	15.1
1098.786	15.09	15.1
1099.287	15.09	15.1
1099.386	15.09	15.1
1099.486	15.09	15.1
1099.587	15.09	15.1
1100.186	15.09	15.1
1100.286	15.09	15.1
1100.494	15.09	15.1
1100.986	15.09	15.1
1101.087	15.09	15.1
1101.286	15.09	15.1
1101.487	15.1	15.11
1101.59	15.1	15.11
1101.686	15.1	15.11
1101.788	15.1	15.11
1101.889	15.1	15.11
1101.989	15.1	15.11
1102.088	15.1	15.11
1102.19	15.1	15.11
1102.29	15.1	15.11
1102.389	15.1	15.11
1102.591	15.1	15.11
1102.69	15.1	15.11
1102.79	15.1	15.11
1102.89	15.1	15.11
1103.09	15.1	15.11
1103.19	15.1	15.11
1103.389	15.1	15.11
1103.589	15.1	15.11
1103.79	15.1	15.11
1103.889	15.1	15.11
1103.988	15.1	15.11
1104.189	15.1	15.11
1104.288	15.1	15.11
1104.388	15.1	15.11
1104.69	15.1	15.11
1104.789	15.1	15.11
1104.891	15.1	15.11
1105.187	15.1	15.11
1105.288	15.1	15.11
1105.687	15.1	15.11
1105.788	15.1	15.11
1105.989	15.1	15.11
1106.188	15.1	15.11
1106.289	15.1	15.11
1106.39	15.1	15.11
1106.489	15.1	15.11
1106.79	15.1	15.11
1107.489	15.1	15.11
1107.59	15.1	15.11
1107.69	15.1	15.11
1107.792	15.1	15.11
1107.892	15.09	15.1
1107.992	15.09	15.1
1108.093	15.09	15.1
1108.19	15.09	15.1
1108.29	15.09	15.1
1108.391	15.09	15.1
1108.491	15.09	15.1
1108.591	15.09	15.1
1108.691	15.09	15.1
1108.791	15.09	15.1
1108.891	15.09	15.1
1108.99	15.09	15.1
1109.19	15.09	15.1
1109.291	15.09	15.1
1109.49	15.09	15.1
1109.594	15.09	15.1
1109.692	15.09	15.1
1109.792	15.09	15.1
1109.892	15.09	15.1
1109.992	15.09	15.1
1110.091	15.09	15.1
1110.19	15.09	15.1
1110.291	15.09	15.1
1110.391	15.09	15.1
1110.493	15.09	15.1
1110.592	15.09	15.1
1110.691	15.09	15.1
1110.793	15.09	15.1
1110.991	15.09	15.1
1111.391	15.09	15.1
1111.592	15.09	15.1
1111.694	15.09	15.1
1111.792	15.09	15.1
1112.093	15.09	15.1
1112.192	15.09	15.1
1112.293	15.09	15.1
1112.392	15.09	15.1
1112.592	15.09	15.1
1112.792	15.09	15.1
1112.892	15.09	15.1
1113.093	15.09	15.1
1113.193	15.09	15.1
1113.291	15.09	15.1
1113.394	15.09	15.1
1113.494	15.09	15.1
1113.593	15.09	15.1
1113.694	15.09	15.1
1113.794	15.09	15.1
1113.992	15.09	15.1
1114.792	15.09	15.1
1114.894	15.09	15.1
1115.093	15.09	15.1
1115.394	15.09	15.1
1115.793	15.09	15.1
1115.892	15.09	15.1
1117.093	15.09	15.1
1117.195	15.09	15.1
1117.594	15.09	15.1
1117.993	15.09	15.1
1118.494	15.09	15.1
1119.094	15.09	15.1
1119.195	15.09	15.1
1119.296	15.09	15.1
1119.495	15.09	15.1
1119.595	15.09	15.1
1119.996	15.09	15.1
1120.095	15.09	15.1
1120.196	15.09	15.1
1120.295	15.09	15.1
1120.496	15.09	15.1
1120.796	15.09	15.1
1120.895	15.09	15.1
1120.996	15.1	15.11
1121.097	15.1	15.11
1121.197	15.1	15.11
1121.297	15.1	15.11
1121.396	15.1	15.11
1121.497	15.1	15.11
1121.596	15.1	15.11
1121.696	15.1	15.11
1121.796	15.1	15.11
1121.998	15.1	15.11
1122.098	15.1	15.11
1122.196	15.1	15.11
1122.299	15.1	15.11
1122.397	15.1	15.11
1122.797	15.1	15.11
1122.897	15.1	15.11
1123.097	15.1	15.11
1123.197	15.1	15.11
1123.597	15.1	15.11
1123.897	15.1	15.11
1124.399	15.1	15.11
1124.499	15.1	15.11
1124.598	15.1	15.11
1124.697	15.1	15.11
1124.797	15.1	15.11
1124.898	15.1	15.11
1125.798	15.1	15.11
1126.098	15.1	15.11
1126.699	15.1	15.11
1126.899	15.1	15.11
1127.1	15.1	15.11
1127.6	15.1	15.11
1128.6	15.1	15.11
1128.9	15.1	15.11
1129.903	15.1	15.11
1130.003	15.09	15.1
1130.104	15.09	15.1
1130.202	15.09	15.1
1130.303	15.09	15.1
1130.401	15.09	15.1
1130.502	15.09	15.1
1130.601	15.09	15.1
1130.702	15.09	15.1
1130.902	15.09	15.1
1131.002	15.09	15.1
1131.603	15.09	15.1
1131.903	15.09	15.1
1132.202	15.09	15.1
1132.502	15.09	15.1
1132.903	15.09	15.1
1133.203	15.09	15.1
1133.303	15.09	15.1
1133.503	15.09	15.1
1134.203	15.09	15.1
1134.704	15.09	15.1
1134.803	15.09	15.1
1135.303	15.09	15.1
1135.504	15.09	15.1
1136.605	15.09	15.1
1137.205	15.09	15.1
1137.406	15.09	15.1
1137.506	15.09	15.1
1137.605	15.09	15.1
1137.705	15.09	15.1
1137.905	15.09	15.1
1138.305	15.09	15.1
1138.506	15.09	15.1
1138.906	15.09	15.1
1140.609	15.09	15.1
1140.711	15.09	15.1
1140.811	15.09	15.1
1140.909	15.09	15.1
1141.008	15.09	15.1
1141.108	15.09	15.1
1141.209	15.09	15.1
1141.308	15.09	15.1
1142.407	15.09	15.1
1142.507	15.09	15.1
1142.608	15.09	15.1
1142.708	15.09	15.1
1142.809	15.09	15.1
1142.908	15.09	15.1
1143.007	15.09	15.1
1143.609	15.09	15.1
1144.01	15.09	15.1
1144.112	15.08	15.09
1144.213	15.08	15.09
1144.312	15.08	15.09
1144.41	15.08	15.09
1144.509	15.08	15.09
1144.611	15.08	15.09
1144.709	15.08	15.09
1144.811	15.08	15.09
1144.909	15.08	15.09
1145.012	15.08	15.09
1145.11	15.08	15.09
1145.21	15.08	15.09
1145.312	15.08	15.09
1145.411	15.08	15.09
1145.511	15.08	15.09
1145.61	15.08	15.09
1145.711	15.08	15.09
1145.811	15.08	15.09
1145.909	15.08	15.09
1146.111	15.08	15.09
1146.21	15.08	15.09
1146.411	15.08	15.09
1146.51	15.08	15.09
1146.612	15.08	15.09
1146.711	15.08	15.09
1146.81	15.08	15.09
1146.911	15.08	15.09
1147.011	15.08	15.09
1147.111	15.08	15.09
1147.211	15.08	15.09
1147.412	15.08	15.09
1147.512	15.08	15.09
1147.711	15.08	15.09
1147.911	15.08	15.09
1148.011	15.08	15.09
1148.111	15.08	15.09
1148.312	15.08	15.09
1148.411	15.08	15.09
1148.511	15.08	15.09
1149.311	15.08	15.09
1149.611	15.08	15.09
1149.913	15.08	15.09
1150.111	15.08	15.09
1150.513	15.08	15.09
1150.612	15.08	15.09
1150.712	15.08	15.09
1150.812	15.08	15.09
1151.112	15.08	15.09
1151.213	15.08	15.09
1151.513	15.08	15.09
1151.611	15.08	15.09
1151.713	15.08	15.09
1151.814	15.08	15.09
1151.914	15.08	15.09
1152.015	15.08	15.09
1152.214	15.08	15.09
1152.413	15.08	15.09
1152.513	15.08	15.09
1152.814	15.08	15.09
1153.014	15.08	15.09
1153.115	15.08	15.09
1153.214	15.08	15.09
1153.614	15.08	15.09
1153.714	15.08	15.09
1153.914	15.08	15.09
1154.017	15.08	15.09
1154.115	15.08	15.09
1154.214	15.07	15.08
1154.317	15.07	15.08
1154.417	15.07	15.08
1154.517	15.07	15.08
1154.616	15.07	15.08
1154.716	15.07	15.08
1154.815	15.08	15.09
1154.916	15.08	15.09
1155.014	15.08	15.09
1155.215	15.08	15.09
1155.314	15.08	15.09
1155.416	15.08	15.09
1155.515	15.08	15.09
1155.615	15.08	15.09
1155.717	15.08	15.09
1155.815	15.08	15.09
1155.915	15.08	15.09
1156.016	15.08	15.09
1156.116	15.08	15.09
1156.215	15.08	15.09
1156.415	15.08	15.09
1156.614	15.08	15.09
1157.216	15.08	15.09
1157.316	15.08	15.09
1157.417	15.08	15.09
1157.615	15.08	15.09
1157.715	15.08	15.09
1157.815	15.08	15.09
1157.916	15.08	15.09
1158.116	15.08	15.09
1158.716	15.08	15.09
1158.916	15.08	15.09
1159.617	15.08	15.09
1159.917	15.08	15.09
1160.117	15.08	15.09
1160.718	15.08	15.09
1161.217	15.08	15.09
1161.417	15.08	15.09
1161.518	15.08	15.09
1161.618	15.08	15.09
1161.818	15.08	15.09
1162.117	15.08	15.09
1162.218	15.08	15.09
1162.319	15.08	15.09
1162.419	15.08	15.09
1162.517	15.08	15.09
1162.819	15.08	15.09
1163.019	15.08	15.09
1163.118	15.08	15.09
1163.219	15.08	15.09
1163.319	15.08	15.09
1163.519	15.08	15.09
1163.619	15.08	15.09
1163.719	15.08	15.09
1163.819	15.08	15.09
1164.519	15.08	15.09
1164.919	15.08	15.09
1165.02	15.08	15.09
1165.119	15.08	15.09
1165.22	15.08	15.09
1165.319	15.08	15.09
1165.52	15.08	15.09
1165.72	15.08	15.09
1165.921	15.08	15.09
1166.02	15.08	15.09
1166.921	15.08	15.09
1167.12	15.08	15.09
1167.622	15.08	15.09
1167.823	15.08	15.09
1168.221	15.08	15.09
1168.922	15.08	15.09
1169.622	15.08	15.09
1170.123	15.08	15.09
1170.423	15.08	15.09
1170.525	15.08	15.09
1170.924	15.08	15.09
1171.023	15.08	15.09
1171.124	15.08	15.09
1171.624	15.08	15.09
1171.723	15.08	15.09
1172.425	15.08	15.09
1172.624	15.08	15.09
1172.926	15.09	15.1
1173.024	15.09	15.1
1173.123	15.09	15.1
1173.225	15.09	15.1
1173.324	15.09	15.1
1173.426	15.09	15.1
1173.825	15.09	15.1
1174.824	15.09	15.1
1174.925	15.09	15.1
1175.125	15.09	15.1
1175.226	15.09	15.1
1175.626	15.09	15.1
1176.025	15.09	15.1
1176.126	15.09	15.1
1176.327	15.09	15.1
1176.527	15.09	15.1
1176.625	15.09	15.1
1176.726	15.09	15.1
1176.826	15.09	15.1
1176.926	15.09	15.1
1177.026	15.09	15.1
1178.127	15.09	15.1
1178.528	15.09	15.1
1178.928	15.09	15.1
1179.127	15.09	15.1
1179.227	15.09	15.1
1180.028	15.09	15.1
1181.029	15.09	15.1
1181.128	15.09	15.1
1181.429	15.09	15.1
1181.531	15.09	15.1
1181.732	15.08	15.09
1181.83	15.08	15.09
1181.931	15.08	15.09
1182.03	15.08	15.09
1182.129	15.08	15.09
1182.229	15.08	15.09
1182.328	15.08	15.09
1182.43	15.08	15.09
1182.53	15.08	15.09
1182.729	15.08	15.09
1182.83	15.08	15.09
1182.93	15.08	15.09
1183.531	15.08	15.09
1183.629	15.08	15.09
1184.13	15.08	15.09
1184.532	15.08	15.09
1184.631	15.08	15.09
1184.73	15.08	15.09
1184.831	15.08	15.09
1184.93	15.08	15.09
1185.033	15.08	15.09
1185.132	15.08	15.09
1185.232	15.08	15.09
1185.73	15.08	15.09
1185.831	15.08	15.09
1185.931	15.08	15.09
1186.032	15.08	15.09
1186.132	15.08	15.09
1186.233	15.08	15.09
1186.332	15.08	15.09
1186.631	15.08	15.09
1186.832	15.08	15.09
1187.032	15.08	15.09
1187.833	15.08	15.09
1187.933	15.08	15.09
1188.033	15.08	15.09
1188.134	15.08	15.09
1188.434	15.08	15.09
1188.532	15.08	15.09
1188.833	15.08	15.09
1188.934	15.08	15.09
1189.533	15.08	15.09
1190.135	15.08	15.09
1190.233	15.08	15.09
1190.334	15.08	15.09
1190.437	15.08	15.09
1190.536	15.08	15.09
1191.535	15.08	15.09
1191.935	15.08	15.09
1192.435	15.08	15.09
1192.635	15.08	15.09
1192.735	15.08	15.09
1192.935	15.08	15.09
1193.136	15.08	15.09
1194.035	15.09	15.1
1194.136	15.09	15.1
1194.236	15.09	15.1
1194.336	15.09	15.1
1194.437	15.09	15.1
1194.537	15.09	15.1
1194.637	15.09	15.1
1194.736	15.09	15.1
1194.836	15.09	15.1
1195.236	15.09	15.1
1195.637	15.09	15.1
1195.936	15.09	15.1
1196.037	15.09	15.1
1196.136	15.09	15.1
1196.237	15.09	15.1
1196.337	15.09	15.1
1196.436	15.09	15.1
1196.637	15.08	15.09
1196.737	15.08	15.09
1196.837	15.08	15.09
1196.938	15.08	15.09
1197.037	15.08	15.09
1197.137	15.08	15.09
1197.337	15.08	15.09
1197.437	15.08	15.09
1197.537	15.08	15.09
1197.638	15.08	15.09
1197.742	15.08	15.09
1197.841	15.08	15.09
1197.939	15.08	15.09
1198.038	15.08	15.09
1198.14	15.08	15.09
1198.638	15.08	15.09
1198.838	15.08	15.09
1199.037	15.08	15.09
1199.139	15.08	15.09
1199.238	15.08	15.09
1200.439	15.08	15.09
1200.844	15.08	15.09
1200.942	15.09	15.1
1201.042	15.09	15.1
1201.145	15.09	15.1
1201.241	15.09	15.1
1201.343	15.09	15.1
1201.44	15.09	15.1
1201.543	15.09	15.1
1201.639	15.09	15.1
1201.741	15.09	15.1
1201.842	15.09	15.1
1202.041	15.09	15.1
1202.14	15.09	15.1
1202.641	15.09	15.1
1202.74	15.09	15.1
1202.942	15.09	15.1
1203.241	15.09	15.1
1203.342	15.09	15.1
1203.441	15.09	15.1
1203.542	15.09	15.1
1203.64	15.09	15.1
1203.741	15.09	15.1
1203.841	15.09	15.1
1203.941	15.09	15.1
1204.041	15.09	15.1
1204.141	15.09	15.1
1204.242	15.1	15.11
1204.343	15.1	15.11
1204.442	15.1	15.11
1204.542	15.1	15.11
1204.642	15.1	15.11
1204.742	15.1	15.11
1204.841	15.1	15.11
1204.942	15.1	15.11
1205.243	15.1	15.11
1205.341	15.1	15.11
1205.441	15.1	15.11
1205.542	15.1	15.11
1205.642	15.1	15.11
1205.741	15.1	15.11
1205.842	15.1	15.11
1206.042	15.1	15.11
1206.142	15.1	15.11
1206.342	15.1	15.11
1206.442	15.1	15.11
1206.643	15.1	15.11
1206.743	15.1	15.11
1206.841	15.1	15.11
1206.943	15.1	15.11
1207.145	15.1	15.11
1207.245	15.1	15.11
1207.343	15.1	15.11
1207.543	15.1	15.11
1207.644	15.1	15.11
1207.742	15.1	15.11
1207.944	15.1	15.11
1208.343	15.1	15.11
1208.543	15.1	15.11
1208.643	15.1	15.11
1208.745	15.1	15.11
1208.847	15.1	15.11
1208.944	15.1	15.11
1209.244	15.1	15.11
1209.345	15.1	15.11
1209.643	15.1	15.11
1209.844	15.1	15.11
1209.944	15.1	15.11
1210.145	15.1	15.11
1210.344	15.09	15.1
1210.445	15.09	15.1
1210.544	15.09	15.1
1210.844	15.09	15.1
1210.945	15.09	15.1
1211.046	15.09	15.1
1211.148	15.09	15.1
1211.247	15.09	15.1
1211.348	15.09	15.1
1211.447	15.09	15.1
1211.547	15.09	15.1
1211.646	15.09	15.1
1211.846	15.09	15.1
1212.147	15.09	15.1
1212.247	15.09	15.1
1212.746	15.09	15.1
1212.848	15.09	15.1
1212.946	15.09	15.1
1213.046	15.09	15.1
1213.246	15.09	15.1
1213.347	15.09	15.1
1213.745	15.09	15.1
1213.946	15.09	15.1
1214.247	15.09	15.1
1214.346	15.09	15.1
1214.446	15.09	15.1
1214.547	15.09	15.1
1214.747	15.09	15.1
1214.948	15.09	15.1
1215.048	15.09	15.1
1215.447	15.08	15.09
1215.547	15.08	15.09
1215.647	15.08	15.09
1215.748	15.08	15.09
1215.851	15.08	15.09
1215.947	15.08	15.09
1216.046	15.08	15.09
1216.148	15.09	15.1
1216.248	15.09	15.1
1216.348	15.09	15.1
1216.447	15.09	15.1
1216.547	15.09	15.1
1216.647	15.09	15.1
1216.852	15.09	15.1
1217.049	15.09	15.1
1217.65	15.09	15.1
1217.748	15.09	15.1
1218.148	15.09	15.1
1218.85	15.09	15.1
1219.149	15.09	15.1
1219.35	15.09	15.1
1219.45	15.09	15.1
1219.949	15.08	15.09
1220.049	15.08	15.09
1220.149	15.08	15.09
1220.25	15.08	15.09
1220.55	15.08	15.09
1220.851	15.08	15.09
1221.05	15.08	15.09
1221.15	15.08	15.09
1221.251	15.08	15.09
1221.35	15.09	15.1
1221.45	15.09	15.1
1221.55	15.09	15.1
1221.75	15.09	15.1
1221.851	15.09	15.1
1221.95	15.09	15.1
1222.151	15.09	15.1
1222.351	15.09	15.1
1222.451	15.09	15.1
1222.551	15.09	15.1
1222.95	15.09	15.1
1223.051	15.09	15.1
1223.252	15.09	15.1
1223.451	15.09	15.1
1223.552	15.09	15.1
1223.653	15.09	15.1
1223.751	15.09	15.1
1223.853	15.09	15.1
1223.951	15.09	15.1
1224.053	15.09	15.1
1224.153	15.09	15.1
1224.353	15.09	15.1
1224.552	15.09	15.1
1224.955	15.09	15.1
1225.153	15.1	15.11
1225.252	15.1	15.11
1225.352	15.1	15.11
1225.453	15.1	15.11
1225.552	15.1	15.11
1225.752	15.1	15.11
1225.852	15.1	15.11
1225.953	15.1	15.11
1226.053	15.1	15.11
1226.153	15.1	15.11
1226.252	15.1	15.11
1227.054	15.1	15.11
1227.155	15.1	15.11
1227.255	15.1	15.11
1227.356	15.1	15.11
1227.453	15.1	15.11
1227.555	15.1	15.11
1227.656	15.1	15.11
1227.756	15.1	15.11
1227.856	15.1	15.11
1228.054	15.1	15.11
1228.153	15.1	15.11
1228.454	15.09	15.1
1228.555	15.09	15.1
1228.654	15.09	15.1
1228.754	15.09	15.1
1228.854	15.09	15.1
1229.054	15.09	15.1
1229.154	15.09	15.1
1229.254	15.09	15.1
1229.554	15.09	15.1
1229.654	15.09	15.1
1229.754	15.09	15.1
1229.954	15.09	15.1
1230.057	15.08	15.09
1230.156	15.08	15.09
1230.257	15.08	15.09
1230.356	15.08	15.09
1230.456	15.08	15.09
1230.556	15.08	15.09
1230.657	15.08	15.09
1230.855	15.08	15.09
1231.155	15.08	15.09
1231.258	15.08	15.09
1231.356	15.08	15.09
1231.457	15.08	15.09
1231.556	15.08	15.09
1231.659	15.08	15.09
1231.76	15.08	15.09
1231.859	15.08	15.09
1231.957	15.08	15.09
1232.057	15.08	15.09
1232.156	15.08	15.09
1232.256	15.08	15.09
1232.357	15.08	15.09
1232.456	15.08	15.09
1232.557	15.08	15.09
1232.657	15.08	15.09
1232.757	15.08	15.09
1232.856	15.08	15.09
1232.956	15.08	15.09
1233.457	15.08	15.09
1233.856	15.08	15.09
1233.957	15.08	15.09
1234.258	15.08	15.09
1234.357	15.08	15.09
1234.458	15.08	15.09
1234.657	15.08	15.09
1234.959	15.08	15.09
1235.259	15.08	15.09
1235.858	15.08	15.09
